0
케이크
켜
다
코
콘서트
콜라
크
다
크
다
하
기
타
다
타
다
탁구
태국
태권도
택시
터미널
테니스
텔레비전
토요일
퇴근
특별
하
다
특히
티셔츠
파티
팔
팔
팔
팔
다
팔십
팔십
팔월
편의점
편지
포도
표
프랑스
프로그램
피곤
피아노
피우
다
필요
필통
하나
하
다
하루
하숙집
하지만
학교
학생
학생증
한
한가
하
다
한국
한복
할머니
할아버지
함께
형
호
호텔
혼자
혼자
화요일
화장실
회사
회사원
회의
후
휴가
흐리
다
힘들
다
가까이
가까이
가끔
가늘
다
가득
가리키
다
가슴
가위
가져가
다
가져오
다
각각
각각
간단
하
다
간단히
간식
간장
간호사
갈색
갈아입
다
감기약
감
다
감
다
감자
갑자기
강
강아지
강하
다
갖
다
갚
다
개월
것
거리
거리
거울
거의
거의
거절
거짓말
걱정
건너가
다
건너
다
걸어가
다
걸어오
다
걸음
검사
검은색
검정
겉
게으르
다
결과
결석
결심
결정
결혼
결혼식
경기
경찰
경찰서
경치
경험
계단
계란
계산
고개
고등학교
고등학생
고모
고민
고속버스
고장
고추장
고치
다
곧
공
공무원
공장
공짜
공휴일
과거
과자
관계
관광
관광객
관광지
관심
광고
광주
교과서
교사
교수
교육
교통비
교통사고
교환
교회
구름
국
국내
국수
국제
군인
굵
다
굽
다
궁금
하
다
귀걸이
귀여워하
다
귀엽
다
귀찮
다
규칙
그것
그곳
그날
그냥
그대로
그동안
그때
그러나
그러므로
그런
그립
다
그만
그만두
다
그분
그치
다
글쎄
글씨
글자
금방
금지
급하
다
기르
다
기름
기뻐하
다
기쁨
기억
기억나
다
기온
기자
기차역
기차표
기침
기타
기회
긴장
길
이
김
깊
다
깊이
까만색
까맣
다
깎
다
깜짝
깨끗이
깨
다
꺼내
다
껌
꽃다발
꽃병
꽃집
꾸
다
꿈
끊
다
끓
다
끓이
다
끝
끝내
다
끼
다
나누
다
나머지
나이
나타나
다
나흘
낚시
날
다
날씬
하
다
남
남기
다
남녀
남
다
남성
남쪽
남학생
낫
다
낫
다
낮잠
내
과
내
다
내려가
다
내려오
다
내용
냄비
냄새
냉장고
너희
넘
다
넘어지
다
네
넥타이
넷째
넷째
넷째
노란색
노랗
다
노력
노인
노트
녹색
녹차
놀라
다
놀이
농담
높이
높이
놓
다
누르
다
눈물
눕
다
느끼
다
느낌
느리
다
늘
늘
다
늙
다
능력
다리
다섯째
다섯째
다섯째
다양
다음날
다이어트
다치
다
다하
다
닦
다
단순
단추
단풍
달걀
달력
달리
기
달리
다
닭
닭고기
닮
다
답
답답
하
다
답장
대
대구
대부분
대부분
대전
대학원
대회
댁
댁
더럽
다
더욱
덕분
던지
다
데려가
다
데려오
다
데이트
도
도로
도시
도움
독서
돈가스
돌
돌
다
돌려주
다
돌리
다
동네
동물
동물원
동시
동전
동쪽
돼지
돼지고기
되
다
된장
두껍
다
두
다
두부
두세
두통
둘째
둘째
둘째
뒤쪽
드디어
들르
다
들리
다
등
디자인
따로
땀
땅
떠나
다
떠들
다
떡
떡국
떨어지
다
또는
똑같
다
똑같이
똑똑
하
다
똑바로
뚱뚱
하
다
뛰
다
뛰어가
다
뜨겁
다
뜨
다
뜻
라디오
레스토랑
마당
마르
다
마을
마중
마지막
마치
다
마트
막걸리
막히
다
만두
만약
만일
만지
다
만화
말
말
맞추
다
매년
매년
매
다
매달
매달
매우
매주
매주
매표소
맥주
머리카락
멀리
멈추
다
멋
메
다
메모
메시지
메일
명절
모으
기
모든
모습
모시
다
모양
모으
다
모이
다
모임
모자라
다
목걸이
목도리
목소리
목욕
목적
못생기
다
무
무게
무궁화
무료
무릎
무섭
다
무척
문제
물고기
물론
물론
물어보
다
미끄러지
다
미래
미리
미술관
미역국
미터
믿
다
밀가루
밀
다
바깥
바깥쪽
바뀌
다
바닥
바닷가
바라
다
바라보
다
바르
다
바이올린
박수
반대
반드시
반바지
반지
반찬
받아쓰
다
발가락
발바닥
밝
다
밝
다
방금
방금
방문
방문
방법
방송
방송국
방향
배
배달
배드민턴
배추
배탈
뱀
버릇
버리
다
번째
벌
벌
다
벌써
벗
다
벽
변하
다
변호사
별
병문안
보라색
보이
다
보이
다
복습
복잡
하
다
볶
다
볶음밥
봉투
뵙
다
부끄럽
다
부드럽
다
부럽
다
부르
다
부부
부분
부인
부자
부장
부족
부지런
하
다
부치
다
북쪽
분명
하
다
분식
분위기
분홍색
불쌍
하
다
불안
불편
붉
다
붙
다
붙이
다
블라우스
비교
비누
비
다
비디오
비밀
비슷
하
다
빌딩
빠지
다
빨간색
빨갛
다
빨
다
빨래
빵집
빼
다
뽑
다
사거리
사계절
사고
사실
사실
사업
사이즈
사장
사탕
사흘
살
ㄹ
삼거리
삼겹살
삼촌
상
상자
상처
상추
상품
새
새
새로
새롭
다
새벽
새해
색
색깔
샌드위치
생각나
다
생기
다
생선
서너
서
다
서두르
다
서랍
서로
서류
서비스
서양
서쪽
섞
다
선배
선선
하
다
선수
선택
선풍기
설거지
설날
설렁탕
설탕
섬
섭섭
하
다
성
성격
성공
성적
성함
세
세계
세
다
세배
세상
세우
다
세탁
세탁기
세탁소
센터
센티미터
셋째
셋째
셋째
소
소고기
소리
소설
소식
소주
소중
하
다
소파
소포
소풍
소화제
속
속도
속옷
손가락
손녀
손바닥
손수건
송편
수
수건
수
이
고
수술
수영복
수저
순두부찌개
순서
숟가락
술집
숫자
쉬
다
쉰
쉰
스무
스스로
스스로
스웨터
스카프
스케이트
스키장
스타
스트레스
스파게티
스포츠
슬퍼하
다
슬픔
습관
시
시간표
시계
시골
시끄럽
다
시내
시민
시어머니
식구
식
다
식빵
식초
식탁
식품
신랑
신부
신분증
신선
하
다
신청
신호
신호등
신혼여행
싣
다
실수
실패
심
다
심심
하
다
심하
다
싸
다
싸우
다
쌀
쌀쌀
하
다
쌓
다
썰
다
쓰
다
쓰레기
쓰레기통
씹
다
아가씨
아까
아까
아나운서
아니
아들
아래쪽
아마
아무
아무
아무것
아무리
아버님
아빠
아줌마
악기
안개
안내문
알
ㄴ다
안
되
다
안전
안쪽
알맞
다
알아보
다
앞쪽
애
애인
앨범
야
야채
약간
약간
약사
약하
다
얇
다
양말
양복
양식
양식집
양치질
얘기
어
어깨
어둡
다
어떠
하
다
어른
어리
다
어린아이
어린이
어머님
어울리
다
어젯밤
언어
언제나
얻
다
얼
다
얼음
엄마
엉덩이
엘리베이터
여기저기
여성
여쭙
다
여학생
여행지
역사
역시
연결
연락
연락처
연말
연세
연예인
연휴
열
열리
다
열차
열흘
엽서
영수증
영하
옆집
예매
예순
예수
ㄴ
예술
예습
예약
옛
옛날
오래
오래간만
오래되
다
오랜만
오랫동안
오르
다
오른손
오이
온도
올라오
다
올리
다
올림
올림픽
옳
다
옷걸이
옷장
와이셔츠
완전히
왕
왜냐하면
외롭
다
외우
다
외출
왼손
요금
요리사
우동
우리나라
우선
운동복
운전사
울산
울음
움직이
다
웃음
원피스
원하
다
월급
위쪽
위치
위험
유리
유치원
유학
유학생
유행
육교
윷놀이
음료
음식점
음악가
응
의미
이
이것
이곳
이기
다
이날
이때
이런
이렇
다
이르
다
이마
이모
이미
이분
이불
이사
이삿짐
이상
이상
이용
이웃
이전
이제
이제
이틀
이해
이후
익
다
익숙
하
다
인기
인삼
인형
일기
일부
일식
일식집
일어서
다
잃
다
잃어버리
다
입구
입술
입원
입장권
입학
잊
다
잊어버리
다
잎
자기소개
자꾸
자동판매기
자라
다
자랑
자르
다
자리
자세히
자식
자신
자연
자유
자장면
자판기
잔치
잘
되
다
잘못
되
다
잘못
하
다
잘생기
다
잠자
다
잡
다
잡
지
장
장갑
장난감
장마
장미
재료
재미
재채기
저것
저곳
저금
저런
저렇
다
저번
저분
저희
적
다
적당
하
다
전
전기
전부
전부
전철
전체
전하
다
전혀
전화기
젊
다
점수
점심시간
점점
접
다
접시
젓가락
정거장
정도
정리
정문
정원
정하
다
정확
젖
다
제목
조금씩
조심
조용히
조카
졸
다
좁
다
종류
종이
주머니
주문
주변
주사
주위
주차
주차장
주황색
죽
다
주
ㄴ
주
ㄴ다
줄이
다
줍
다
중간
중국집
중심
중앙
중요
중학교
중학생
즐거워하
다
즐겁
다
즐기
다
지각
지나가
다
지난번
지
다
지도
지루
하
다
지르
다
지방
짓
다
지키
다
지하
지하도
직장
직접
직접
진짜
진짜
진하
다
짐
집
들
이
집안일
짓
다
짜증
짝
짧
다
짬뽕
찌개
찌
다
찌
다
차
차
차갑
다
차
다
차
다
차
다
차
다
차례
착하
다
찬물
참
다
찾아가
다
찾아오
다
채소
책장
첫
첫날
첫째
첫째
첫째
청년
청바지
청소년
체육관
쳐다보
다
초
초
초대장
초등학교
초등학생
초록색
최고
최근
추석
축구공
출구
출근
출석
출입
출입국
출장
출퇴근
충분
하
다
취소
취직
치과
치료
치약
치킨
친척
침실
칫솔
칭찬
카레
카페
칼
칼국수
켜
다
켤레
코끼리
콧물
콩
크기
크리스마스
큰소리
키우
다
킬로그램
킬로미터
타
다
탕수육
태극기
태도
태어나
다
태풍
택배
테니스장
테이블
토끼
토마토
통장
통화
퇴원
튀기
다
튀김
트럭
특별히
튼튼
하
다
틀
다
틀리
다
팀
파란색
파랗
다
팔리
다
펴
다
편리
편안
편찮
다
편하
다
평소
평일
포장
푸르
다
푹
풀다
풍경
프라이팬
피
피
다
피자
하늘
하늘색
하
다
하숙비
하얀색
하얗
다
학기
학년
학원
한강
한글
한두
한번
한식
한식집
한옥
한잔
한턱
할인
항공
항공권
항상
하
아
해
해마다
해외
해외여행
햄버거
햇빛
행동
행복
행사
허리
헤어지
다
헬스클럽
혀
현금
현재
현재
형제
호랑이
호수
혹시
홍차
화
화가
화나
다
화내
다
화려
하
다
화장품
환영
환자
환전
회
회색
회원
횡단보도
후배
훌륭
하
다
훨씬
휴게실
휴대폰
휴일
휴지
휴지통
흐르
다
흔들
다
흘리
다
희망
흰색
힘
가꾸
다
가난
가능
가득
하
다
가득히
가렵
다
가로
가로
가루
가리
다
가스
가스레인지
가습기
가입
가입자
가전제품
가정
가죽
각
각자
각자
가
ㄴ
간판
간호
갈
다
갈증
감
감각
감
다
감독
감동
감동
적
감동
적
감상
감정
강물
강사
개나리
개
이
다
개인
개인
적
개인
적
걔
거꾸로
거스름돈
거품
건널목
건조
걸레
검
다
검색
검토
겁
겉옷
게시
게시판
겨우
결국
결국
결제
경기장
경복궁
경비
경비실
경우
경제
경제
적
경제
적
경찰관
곁
계곡
계약
계약금
계좌
고객
고구마
고궁
고백
고생
고속
고추
고춧가루
곤란
곧이어
곧장
골고루
골목
골목길
골프
곰
곱
다
곱하
다
곳곳
공
공간
공공
공공장소
공과금
공기
공동
공사
공식
공연
공연장
공주
공중전화
공통
공통점
공포
과
과
로
과목
과식
과장
과장
과정
과학
과학자
관객
관계없
다
관계없이
관계있
다
관람
관람객
관련
관리
관찰
광경
굉장히
교시
교외
교통수단
교통편
교포
구
구경거리
구멍
구수
하
다
구역
구입
구조
구체
적
구체
적
구하
다
국가
국기
국내선
국립
국물
국민
국어
군대
굶
다
굽
권하
다
귀하
귀하
규칙
적
규칙
적
그녀
그래도
그러
ㅁ
그렇
다
그룹
그만
하
다
그저
그제
그제
그중
근데
근무
근육
금
금
금액
금연
긋
다
긍정
적
긍정
적
이
기
기계
기관
기구
기념
기념품
기능
기
다
기대
기대
다
기도
기말
시험
기사
기사
기술자
기억력
기업
기준
기초
기타
긴급
긴팔
길
다
김
까
다
깔끔
하
다
깜빡
깨지
다
꺼지
다
껍질
꼬리
꼼짝
꽂
다
꽃무늬
꽉
꽤
꾸준히
꿀
끌
ㄴ
끊기
다
끊어지
다
끌
다
끝내
끼
끼
다
나르
다
나물
나뭇잎
나빠지
다
나아지
다
나이프
나타내
다
낙엽
난로
난방
날아가
다
낡
다
남
남
남미
남부
낯설
다
낳
다
내
내내
내달
내려놓
다
내보내
다
내성
적
내성
적
내주
다
내후년
낼모레
낼모레
냉동
냉방
냉정
하
다
널
다
널리
넓이
넘어가
다
넘어서
다
년대
노랑
노선
노선도
노약자
노트북
녹
다
녹음
녹음기
놀이공원
놀이터
농부
농사
높아지
다
높이
다
높임말
놓이
다
놓치
다
눈가
눈병
눈부시
다
눈사람
눈싸움
늘리
다
늘어나
다
늦잠
님
다리미
다림질
다방
다운로드
다정
다지
다
다행
다행히
단단
하
다
단맛
단발머리
단위
단점
단정
하
다
단지
단체
닫히
다
달
다
달
다
달라지
다
달러
달러
달콤
하
다
담그
다
담기
다
담
다
닷새
당근
당신
당연
하
다
당연히
당장
당황
닿
다
대
대
대
다
대단
하
다
대도시
대문
대변
대상
대신
대여섯
대여섯
대중
대중가요
대중교통
대
청소
대체로
대통령
대표
대표
적
대표
적
대하
다
대한민국
대형
더러워지
다
더
하
다
덜
덜
다
덮
다
데
데
이
다
데리다
데치
다
도
도구
도둑
도망가
다
도서
도시락
도심
도자기
도장
도중
독감
독일어
돌
돌
돌려받
다
돌보
다
돌아다니
다
동
동
동그라미
동그랗
다
동료
동부
동아리
동양
동작
동창
동창회
동호회
되돌아오
다
되찾
다
두께
두통약
둥글
다
드라이
드라이브
드라이어
드레스
듣
기
들려주
다
들어서
다
들어주
다
등
등
등
등록
등록금
등록증
등산복
디지털
따
다
따라가
다
따라서
따라오
다
따로따로
따르
다
따르릉
딱
딱딱
하
다
땅속
때때로
떠나가
다
떠오르
다
떠올리
다
떨
다
떨리
다
떨어뜨리
다
또한
똑똑히
뚫
다
뛰
다
뛰어나
다
뛰어내리
다
뛰어넘
다
뜨
다
띠
레몬
렌터카
로그인
로봇
률
리듬
리본
마늘
마라톤
마사지
마우스
마음대로
마음씨
마이크
마침
막
막
막내
막
다
막대기
막차
만
만
만남
만족
만족스럽
다
많
아
지
다
말
다
말리
다
말
하
지
맞
다
맞
다
맞은편
맞이
하
다
맡기
다
맡
다
맡
다
매
매달
다
매운맛
매운탕
매장
매점
매진
맨발
먼지
멀미
멋지
다
멍
메뉴판
메모지
멜로디
면
면적
면접
면허증
멸치
명단
명함
몇몇
몇몇
모니터
모델
모래
모범
모자
모집
목
목록
목적지
목표
몰래
몸무게
몸살
몸짓
묘사
무늬
무대
무더위
무덤
무서워하
다
무역
무용
무조건
무조건
묵
다
묶
다
문구점
문방구
문법
문병
문
의
문자
문장
문학
문화재
묻
다
물
물가
물가
물
다
물러나
다
물러서
다
물리
다
물소리
물약
물음
뮤지컬
미국인
미끄럽
다
미루
다
미만
미성년자
미소
미술
미용사
미인
미장원
미팅
민속놀이
밀리
다
밉
다
및
밑줄
바
바구니
바늘
바닷물
바둑
바보
바위
바퀴
바퀴
바탕
박
박사
반납
반달
반대말
반대쪽
반말
반면
반복
반죽
반창고
반팔
반하
다
발급
발달
발명
발목
발음
발전
발표
발행
밝히
다
밟
다
밤
밤늦
다
밤새
밤색
밥그릇
밥솥
방송사
방식
방울
방해
배고프
다
배구
배낭
배낭여행
배웅
배치
배터리
배편
백
뱃속
버섯
버터
버튼
번개
번역
번지
번호표
벌
벌금
범죄
법
법칙
벗기
다
베란다
벤치
벨
벨트
벽시계
벽지
변경
변비
변화
별
별
별말씀
별명
별일
병실
보
고
보고서
보관
보
기
보너스
보람
보름
보름달
보리
보석
보행자
보험
보호
복
복도
복사
복사기
복숭아
복용
복통
본인
본인
볼거리
볼링
볼일
봉사
봉지
뵈
다
부
부
부담
부동산
부러워하
다
부러지
다
부리
다
부모
부인
부자
부잣집
부채
부츠
부치
ㄴ
북
북부
분단
분리
분명히
분실
분실물
분필
불
불규칙
불
균형
불만
불
만족
불
만족
스럽
다
불
어
불완전
불평
붐비
다
붓다
붓다
뷔페
비
비밀번호
비비
다
비상구
비용
비자
비키
다
비타민
비하
다
비행
비행장
빈자리
빌
다
빗
다
빛
빠지
다
빨강
빨개지
다
빨
다
뺏
다
뼈
뽀뽀
뿌리
뿌리
다
삐
다
사
사건
사과
사교
적
사교
적
사나이
사라지
다
사무
사무소
사물
사생활
사업가
사용법
사우나
사이트
사인
사자
사적
사적
사전
사전
사진관
사촌
사항
사회
사회자
사회
적
사회
적
삭제
산꼭대기
산업
살아나
다
살인
살짝
살찌
다
살펴보
다
살피
다
삶
삶
다
상
상
상관없
다
상담
상대방
상식
상영
상점
상태
상하
다
상황
새로이
새엄마
새우
새집
샌들
생
생년월일
생
머리
생활비
생활
용품
샴푸
서
어
서넛
서명
서부
서투르
다
석유
서
ㄴ
선글라스
선약
서
ㄹ
설명
서
설문
설문지
설사
성당
성명
성별
성실
성인
세기
세
다
세련
되
다
세로
세로
세월
세일
세제
세차
세탁물
세트
센티
셔츠
소
소
소감
소개팅
소극장
소금물
소나기
소독
소독약
소매
소문
소방관
소방서
소변
소설가
소설책
소시지
소아과
소요
소원
소화
속담
속상하
다
손가방
손등
손목
손목시계
손발
손뼉
손자
솜씨
송별회
송이
쇠고기
쇼
쇼핑몰
쇼핑센터
수
수
이
다
수단
수
도
수
도
수량
수리
수면
수면제
수선
수수료
수입
수입
수정
수집
수출
수표
수학
숙박
숙박비
숙소
순간
술잔
숨
다
숲
쉬
다
쉿
슈퍼
스무
째
스커트
스타일
스타킹
슬리퍼
습기
습도
습하
다
승객
승무원
승진
승차
승차권
시
시각
시기
시내버스
시대
시디
시설
시아버지
시외
시외버스
시장
시집
시집
시험지
식기
식당가
식료품
식비
식사량
식용유
식중독
식품점
식후
식히
다
신경
신고
신기
하
다
신나
다
신문사
신문지
신부
신분
신사
신용
신입
신입생
신청서
신체
신혼
신혼부부
실
실내
실력
실리
다
실망
실제로
실종
실컷
싫증
심
심각
하
다
심리
싱싱
하
다
싸
다
쌍
쌍둥이
쌓이
다
썩
다
쏟
다
쏟아지
다
쓰
기
쓰이
다
쓰이
다
쓸
다
씨
씩
아가
아끼
다
아냐
아래층
아랫사람
아랫집
아쉽
다
아시아
아이
아이고
아이디어
아침밥
아침저녁
아프리카
아픔
아홉째
아홉째
아홉째
악수
안
과
안내서
안내원
안내판
안방
안부
안색
안심
안약
안전띠
안정
않
다
알
알
알레르기
알려지
다
알아내
다
알아듣
다
암
앗
앞날
앞뒤
앞머리
앞집
애기
애완동물
액세서리
액자
야경
야근
야외
약
도
약품
양
양
양
양념
양력
양배추
양보
양산
양식
양옆
양쪽
양파
얘
이
어
어기
다
어느새
어떡하
다
어려움
어머
어저께
어저께
어지럽
다
어휘
어휴
언덕
얼룩
얼른
얼마간
업
다
업무
없애
다
없
어
지
다
없이
엊그제
엊그제
에스컬레이터
여
이
어
여가
여관
여기
다
여덟째
여덟째
여덟째
여드름
여름철
여름휴가
여보
여섯째
여섯째
여섯째
여유
여유
롭
다
여인
여쭈
다
역사
가
역사
적
역사
적
역할
열
ㄴ
연고
연구
연기
연기
연두색
연인
연장
연주
연주회
연하
다
열리
다
열쇠고리
열
째
열
째
열
째
영
영리
하
다
영상
영상
영양
영양제
영웅
영원히
영향
예
예
예금
예방
예보
예상
예식장
예
의
예절
예정
예측
예컨대
옛날이야기
오
오락실
오래오래
오랜
오른편
오리
오징어
오토바이
오페라
오피스텔
오해
오
ㄴ
온몸
온천
올
올라서
다
올려놓
다
올바르
다
올여름
옮기
다
옷차림
와인
완성
왕복
외
외과
외교
외교관
외모
외박
외부
외삼촌
외숙모
외식
외투
외할머니
외할아버지
왼발
요
요가
요구르트
요리법
욕실
용
용
용기
용돈
용품
우물
우선
우수
우연히
우울
우정
우주
우체통
우측
우편
우편물
우편함
우회전
울
ㄴ
운동량
운동선수
운명
운전면허
울리
다
울리
다
웃어른
원
원래
원래
원룸
원숭이
원인
월
월드컵
월세
웬일
위
위층
위하
다
윗글
윗사람
유람선
유럽
유료
유머
유물
유적
유적지
율
으악
은
음력
음성
음식물
음악회
음주
응급실
응원
의견
의논
이곳저곳
이
국적
이
국적
이끌
다
이동
이따
이렇
어서
이렇
다
이런저런
이력서
이루
다
이루어지
다
이름표
이리
이
만
이메일
이미지
이비인후과
이성
이웃집
이자
이하
익히
다
인구
인도
인삼차
인상
인상
적
인상
적
인생
인쇄
인스턴트
인심
인원
인터뷰
일
일곱째
일곱째
일곱째
일반
일본어
일본인
일부러
일상생활
일
이
어
일자리
일정
일정
일정표
일출
일행
읽
기
입국
입맛
입장료
입학시험
입학식
잇
다
자
자
자
자가용
자격
자기
자기
자녀
자동
자료
자리
자매
자세
하
다
자신
자유롭
다
자주색
작성
작은아버지
작은어머니
작은집
잔돈
잔디밭
잠그
다
잠기
다
잠옷
잡아먹
다
잡히
다
장
장단점
장래
장례식
장마철
장면
장미꽃
장수
장식
장점
장학금
재
다
재킷
재학
재활용
잼
쟤
저기
저녁때
저렇
다
저렴
하
다
저울
저자
저축
적
적어도
적응
적히
다
전국
전국
적
전국
적
전날
전달
전망
전문
전문가
전문점
전설
전세
전시
전시회
전용
전원
전원
전자
전자레인지
전자
사전
전쟁
전통
전통
적
전통
적
절
절
절
절대
절대
절대로
절약
젊은이
점
점
점
점원
점차
점차
점퍼
접수
젓
다
정
정답
정말로
정보
정수기
정신
정신없
다
정신없이
정오
정원
정육점
정장
정치
정형외과
정확히
제
제
제공
제과점
제대로
제
시간
제안
제출
제품
무조건
조깅
조끼
조리
조미료
조사
조상
조언
존경
졸리
다
졸업생
졸업식
종교
종이컵
종일
종일
종합
좌석
좌측
좌회전
주간
주간
주고받
다
주민
주방
주요
주유소
주의
주인공
주제
주차
권
주차료
죽
죽음
죽이
다
준비물
줄넘기
줄무늬
중
중
이
고
중고차
중국어
중국인
중급
중단
중부
중순
중식
중심지
중형차
쥐
즉
즉시
즐거움
증가
증명서
증상
증세
지각
지나치
다
지난날
지
다
지도
지방
지붕
지역
지원
지저분
하
다
지퍼
직장인
직진
진단서
진심
진찰
진통제
진학
진행
진행자
지
ㄹ
집
다
집세
집안
집중
짜
다
짜
다
짜리
쪽
쭉
쯤
찌르
다
찜질
찢
다
찢어지
다
차량
차
로
차리
다
차림표
차이
차이점
찬성
참가
참
고
참기름
참석
창
창가
창고
창구
창밖
창피
채우
다
책가방
챙기
다
처녀
처방
처방전
천둥
천사
천장
천재
철
철도
첫눈
첫눈
첫인상
청소기
청혼
체력
체크무늬
체하
다
체험
초급
초록
촌스럽
다
총
촬영
최고급
최선
최저
추억
추천
추측
축구장
축제
출국
충분히
취하
다
취향
치
다
치료법
치르
다
치수
치우
다
치즈
친
친딸
칸
커지
다
커튼
코너
코미디
코스
코트
코트
코피
콘도
콜록콜록
콧노래
